item_id,date,sales_units
ITEM-0025,2025-07-01,232
ITEM-0025,2025-08-01,374
ITEM-0025,2025-09-01,458
ITEM-0026,2023-01-01,315
ITEM-0026,2023-02-01,327
ITEM-0026,2023-03-01,371
ITEM-0026,2023-04-01,384
ITEM-0026,2023-05-01,461
ITEM-0026,2023-06-01,440
ITEM-0026,2023-07-01,433
ITEM-0026,2023-08-01,422
ITEM-0026,2023-09-01,347
ITEM-0026,2023-10-01,366
ITEM-0026,2023-11-01,234
ITEM-0026,2023-12-01,245
ITEM-0026,2024-01-01,222
ITEM-0026,2024-02-01,224
ITEM-0026,2024-03-01,256
ITEM-0026,2024-04-01,261
ITEM-0026,2024-05-01,323
ITEM-0026,2024-06-01,388
ITEM-0026,2024-07-01,324
ITEM-0026,2024-08-01,329
ITEM-0026,2024-09-01,322
ITEM-0026,2024-10-01,290
ITEM-0026,2024-11-01,237
ITEM-0026,2024-12-01,307
ITEM-0026,2025-01-01,295
ITEM-0026,2025-02-01,279
ITEM-0026,2025-03-01,408
ITEM-0026,2025-04-01,426
ITEM-0026,2025-05-01,419
ITEM-0026,2025-06-01,416
ITEM-0026,2025-07-01,429
ITEM-0026,2025-08-01,391
ITEM-0026,2025-09-01,349
ITEM-0027,2023-01-01,673
ITEM-0027,2023-02-01,625
ITEM-0027,2023-03-01,713
ITEM-0027,2023-04-01,446
ITEM-0027,2023-05-01,319
ITEM-0027,2023-06-01,311
ITEM-0027,2023-07-01,267
ITEM-0027,2023-08-01,288
ITEM-0027,2023-09-01,325
ITEM-0027,2023-10-01,507
ITEM-0027,2023-11-01,580
ITEM-0027,2023-12-01,606
ITEM-0027,2024-01-01,691
ITEM-0027,2024-02-01,612
ITEM-0027,2024-03-01,536
ITEM-0027,2024-04-01,448
ITEM-0027,2024-05-01,321
ITEM-0027,2024-06-01,339
ITEM-0027,2024-07-01,230
ITEM-0027,2024-08-01,430
ITEM-0027,2024-09-01,308
ITEM-0027,2024-10-01,467
ITEM-0027,2024-11-01,547
ITEM-0027,2024-12-01,598
ITEM-0027,2025-01-01,742
ITEM-0027,2025-02-01,552
ITEM-0027,2025-03-01,544
ITEM-0027,2025-04-01,418
ITEM-0027,2025-05-01,367
ITEM-0027,2025-06-01,267
ITEM-0027,2025-07-01,296
ITEM-0027,2025-08-01,376
ITEM-0027,2025-09-01,426
ITEM-0028,2023-01-01,137
ITEM-0028,2023-02-01,156
ITEM-0028,2023-03-01,148
ITEM-0028,2023-04-01,169
ITEM-0028,2023-05-01,179
ITEM-0028,2023-06-01,193
ITEM-0028,2023-07-01,172
ITEM-0028,2023-08-01,205
ITEM-0028,2023-09-01,206
ITEM-0028,2023-10-01,202
ITEM-0028,2023-11-01,191
ITEM-0028,2023-12-01,179
ITEM-0028,2024-01-01,174
ITEM-0028,2024-02-01,157
ITEM-0028,2024-03-01,148
ITEM-0028,2024-04-01,155
ITEM-0028,2024-05-01,157
ITEM-0028,2024-06-01,172
ITEM-0028,2024-07-01,200
ITEM-0028,2024-08-01,200
ITEM-0028,2024-09-01,208
ITEM-0028,2024-10-01,233
ITEM-0028,2024-11-01,239
ITEM-0028,2024-12-01,243
ITEM-0028,2025-01-01,233
ITEM-0028,2025-02-01,230
ITEM-0028,2025-03-01,236
ITEM-0028,2025-04-01,216
ITEM-0028,2025-05-01,214
ITEM-0028,2025-06-01,205
ITEM-0028,2025-07-01,198
ITEM-0028,2025-08-01,195
ITEM-0028,2025-09-01,213
ITEM-0029,2023-01-01,375
ITEM-0029,2023-02-01,310
ITEM-0029,2023-03-01,291
ITEM-0029,2023-04-01,287
ITEM-0029,2023-05-01,270
ITEM-0029,2023-06-01,273
ITEM-0029,2023-07-01,290
ITEM-0029,2023-08-01,280
ITEM-0029,2023-09-01,469
ITEM-0029,2023-10-01,398
ITEM-0029,2023-11-01,447
ITEM-0029,2023-12-01,423
ITEM-0029,2024-01-01,386
ITEM-0029,2024-02-01,389
ITEM-0029,2024-03-01,359
ITEM-0029,2024-04-01,305
ITEM-0029,2024-05-01,318
ITEM-0029,2024-06-01,284
ITEM-0029,2024-07-01,313
ITEM-0029,2024-08-01,344
ITEM-0029,2024-09-01,374
ITEM-0029,2024-10-01,391
ITEM-0029,2024-11-01,382
ITEM-0029,2024-12-01,408
ITEM-0029,2025-01-01,369
ITEM-0029,2025-02-01,338
ITEM-0029,2025-03-01,317
ITEM-0029,2025-04-01,353
ITEM-0029,2025-05-01,297
ITEM-0029,2025-06-01,349
ITEM-0029,2025-07-01,323
ITEM-0029,2025-08-01,384
ITEM-0029,2025-09-01,487
ITEM-0030,2023-01-01,204
ITEM-0030,2023-02-01,156
ITEM-0030,2023-03-01,120
ITEM-0030,2023-04-01,115
ITEM-0030,2023-05-01,114
ITEM-0030,2023-06-01,126
ITEM-0030,2023-07-01,194
ITEM-0030,2023-08-01,216
ITEM-0030,2023-09-01,241
ITEM-0030,2023-10-01,228
ITEM-0030,2023-11-01,276
ITEM-0030,2023-12-01,239
ITEM-0030,2024-01-01,153
ITEM-0030,2024-02-01,164
ITEM-0030,2024-03-01,109
ITEM-0030,2024-04-01,105
ITEM-0030,2024-05-01,119
ITEM-0030,2024-06-01,129
ITEM-0030,2024-07-01,166
ITEM-0030,2024-08-01,177
ITEM-0030,2024-09-01,210
ITEM-0030,2024-10-01,225
ITEM-0030,2024-11-01,251
ITEM-0030,2024-12-01,223
ITEM-0030,2025-01-01,174
ITEM-0030,2025-02-01,168
ITEM-0030,2025-03-01,139
ITEM-0030,2025-04-01,100
ITEM-0030,2025-05-01,112
ITEM-0030,2025-06-01,138
ITEM-0030,2025-07-01,138
ITEM-0030,2025-08-01,193
ITEM-0030,2025-09-01,212
ITEM-0031,2023-01-01,321
ITEM-0031,2023-02-01,377
ITEM-0031,2023-03-01,351
ITEM-0031,2023-04-01,288
ITEM-0031,2023-05-01,328
ITEM-0031,2023-06-01,405
ITEM-0031,2023-07-01,394
ITEM-0031,2023-08-01,361
ITEM-0031,2023-09-01,435
ITEM-0031,2023-10-01,390
ITEM-0031,2023-11-01,303
ITEM-0031,2023-12-01,311
ITEM-0031,2024-01-01,430
ITEM-0031,2024-02-01,248
ITEM-0031,2024-03-01,249
ITEM-0031,2024-04-01,422
ITEM-0031,2024-05-01,374
ITEM-0031,2024-06-01,415
ITEM-0031,2024-07-01,399
ITEM-0031,2024-08-01,417
ITEM-0031,2024-09-01,578
ITEM-0031,2024-10-01,414
ITEM-0031,2024-11-01,379
ITEM-0031,2024-12-01,224
ITEM-0031,2025-01-01,305
ITEM-0031,2025-02-01,126
ITEM-0031,2025-03-01,250
ITEM-0031,2025-04-01,373
ITEM-0031,2025-05-01,468
ITEM-0031,2025-06-01,373
ITEM-0031,2025-07-01,405
ITEM-0031,2025-08-01,376
ITEM-0031,2025-09-01,417
ITEM-0032,2023-01-01,339
ITEM-0032,2023-02-01,334
ITEM-0032,2023-03-01,365
ITEM-0032,2023-04-01,265
ITEM-0032,2023-05-01,461
ITEM-0032,2023-06-01,385
ITEM-0032,2023-07-01,333
ITEM-0032,2023-08-01,453
ITEM-0032,2023-09-01,362
ITEM-0032,2023-10-01,217
ITEM-0032,2023-11-01,281
ITEM-0032,2023-12-01,226
ITEM-0032,2024-01-01,104
ITEM-0032,2024-02-01,466
ITEM-0032,2024-03-01,319
ITEM-0032,2024-04-01,473
ITEM-0032,2024-05-01,385
ITEM-0032,2024-06-01,420
ITEM-0032,2024-07-01,355
ITEM-0032,2024-08-01,379
ITEM-0032,2024-09-01,339
ITEM-0032,2024-10-01,327
ITEM-0032,2024-11-01,275
ITEM-0032,2024-12-01,187
ITEM-0032,2025-01-01,250
ITEM-0032,2025-02-01,399
ITEM-0032,2025-03-01,421
ITEM-0032,2025-04-01,391
ITEM-0032,2025-05-01,423
ITEM-0032,2025-06-01,517
ITEM-0032,2025-07-01,404
ITEM-0032,2025-08-01,379
ITEM-0032,2025-09-01,199
ITEM-0033,2023-01-01,356
ITEM-0033,2023-02-01,478
ITEM-0033,2023-03-01,385
ITEM-0033,2023-04-01,407
ITEM-0033,2023-05-01,325
ITEM-0033,2023-06-01,336
ITEM-0033,2023-07-01,197
ITEM-0033,2023-08-01,273
ITEM-0033,2023-09-01,325
ITEM-0033,2023-10-01,292
ITEM-0033,2023-11-01,274
ITEM-0033,2023-12-01,295
ITEM-0033,2024-01-01,298
ITEM-0033,2024-02-01,308
ITEM-0033,2024-03-01,268
ITEM-0033,2024-04-01,310
ITEM-0033,2024-05-01,250
ITEM-0033,2024-06-01,213
ITEM-0033,2024-07-01,265
ITEM-0033,2024-08-01,271
ITEM-0033,2024-09-01,268
ITEM-0033,2024-10-01,361
ITEM-0033,2024-11-01,397
ITEM-0033,2024-12-01,462
ITEM-0033,2025-01-01,389
ITEM-0033,2025-02-01,450
ITEM-0033,2025-03-01,376
ITEM-0033,2025-04-01,296
ITEM-0033,2025-05-01,249
ITEM-0033,2025-06-01,347
ITEM-0033,2025-07-01,248
ITEM-0033,2025-08-01,329
ITEM-0033,2025-09-01,197
ITEM-0034,2023-01-01,567
ITEM-0034,2023-02-01,279
ITEM-0034,2023-03-01,311
ITEM-0034,2023-04-01,256
ITEM-0034,2023-05-01,188
ITEM-0034,2023-06-01,174
ITEM-0034,2023-07-01,209
ITEM-0034,2023-08-01,244
ITEM-0034,2023-09-01,317
ITEM-0034,2023-10-01,343
ITEM-0034,2023-11-01,445
ITEM-0034,2023-12-01,451
ITEM-0034,2024-01-01,431
ITEM-0034,2024-02-01,362
ITEM-0034,2024-03-01,292
ITEM-0034,2024-04-01,395
ITEM-0034,2024-05-01,278
ITEM-0034,2024-06-01,237
ITEM-0034,2024-07-01,134
ITEM-0034,2024-08-01,256
ITEM-0034,2024-09-01,246
ITEM-0034,2024-10-01,316
ITEM-0034,2024-11-01,370
ITEM-0034,2024-12-01,390
ITEM-0034,2025-01-01,385
ITEM-0034,2025-02-01,442
ITEM-0034,2025-03-01,339
ITEM-0034,2025-04-01,305
ITEM-0034,2025-05-01,241
ITEM-0034,2025-06-01,305
ITEM-0034,2025-07-01,303
ITEM-0034,2025-08-01,316
ITEM-0034,2025-09-01,393
ITEM-0035,2023-01-01,657
ITEM-0035,2023-02-01,632
ITEM-0035,2023-03-01,571
ITEM-0035,2023-04-01,594
ITEM-0035,2023-05-01,607
ITEM-0035,2023-06-01,416
ITEM-0035,2023-07-01,395
ITEM-0035,2023-08-01,439
ITEM-0035,2023-09-01,407
ITEM-0035,2023-10-01,470
ITEM-0035,2023-11-01,564
ITEM-0035,2023-12-01,597
ITEM-0035,2024-01-01,859
ITEM-0035,2024-02-01,971
ITEM-0035,2024-03-01,684
ITEM-0035,2024-04-01,621
ITEM-0035,2024-05-01,593
ITEM-0035,2024-06-01,575
ITEM-0035,2024-07-01,457
ITEM-0035,2024-08-01,400
ITEM-0035,2024-09-01,421
ITEM-0035,2024-10-01,369
ITEM-0035,2024-11-01,542
ITEM-0035,2024-12-01,615
ITEM-0035,2025-01-01,649
ITEM-0035,2025-02-01,768
ITEM-0035,2025-03-01,680
ITEM-0035,2025-04-01,771
ITEM-0035,2025-05-01,678
ITEM-0035,2025-06-01,597
ITEM-0035,2025-07-01,739
ITEM-0035,2025-08-01,522
ITEM-0035,2025-09-01,762
ITEM-0036,2023-01-01,556
ITEM-0036,2023-02-01,680
ITEM-0036,2023-03-01,467
ITEM-0036,2023-04-01,448
ITEM-0036,2023-05-01,257
ITEM-0036,2023-06-01,336
ITEM-0036,2023-07-01,245
ITEM-0036,2023-08-01,194
ITEM-0036,2023-09-01,503
ITEM-0036,2023-10-01,518
ITEM-0036,2023-11-01,512
ITEM-0036,2023-12-01,718
ITEM-0036,2024-01-01,629
ITEM-0036,2024-02-01,917
ITEM-0036,2024-03-01,448
ITEM-0036,2024-04-01,368
ITEM-0036,2024-05-01,505
ITEM-0036,2024-06-01,309
ITEM-0036,2024-07-01,380
ITEM-0036,2024-08-01,374
ITEM-0036,2024-09-01,361
ITEM-0036,2024-10-01,376
ITEM-0036,2024-11-01,706
ITEM-0036,2024-12-01,493
ITEM-0036,2025-01-01,643
ITEM-0036,2025-02-01,625
ITEM-0036,2025-03-01,458
ITEM-0036,2025-04-01,356
ITEM-0036,2025-05-01,228
ITEM-0036,2025-06-01,317
ITEM-0036,2025-07-01,37
ITEM-0036,2025-08-01,416
ITEM-0036,2025-09-01,462
ITEM-0037,2023-01-01,479
ITEM-0037,2023-02-01,400
ITEM-0037,2023-03-01,331
ITEM-0037,2023-04-01,309
ITEM-0037,2023-05-01,345
ITEM-0037,2023-06-01,473
ITEM-0037,2023-07-01,453
ITEM-0037,2023-08-01,581
ITEM-0037,2023-09-01,620
ITEM-0037,2023-10-01,699
ITEM-0037,2023-11-01,747
ITEM-0037,2023-12-01,709
ITEM-0037,2024-01-01,622
ITEM-0037,2024-02-01,514
ITEM-0037,2024-03-01,583
ITEM-0037,2024-04-01,377
ITEM-0037,2024-05-01,388
ITEM-0037,2024-06-01,432
ITEM-0037,2024-07-01,449
ITEM-0037,2024-08-01,517
ITEM-0037,2024-09-01,530
ITEM-0037,2024-10-01,546
ITEM-0037,2024-11-01,525
ITEM-0037,2024-12-01,552
ITEM-0037,2025-01-01,493
ITEM-0037,2025-02-01,454
ITEM-0037,2025-03-01,538
ITEM-0037,2025-04-01,417
ITEM-0037,2025-05-01,460
ITEM-0037,2025-06-01,488
ITEM-0037,2025-07-01,552
ITEM-0037,2025-08-01,654
ITEM-0037,2025-09-01,696
ITEM-0038,2023-01-01,61
ITEM-0038,2023-02-01,133
ITEM-0038,2023-03-01,82
ITEM-0038,2023-04-01,154
ITEM-0038,2023-05-01,168
ITEM-0038,2023-06-01,154
ITEM-0038,2023-07-01,338
ITEM-0038,2023-08-01,292
ITEM-0038,2023-09-01,346
ITEM-0038,2023-10-01,215
ITEM-0038,2023-11-01,232
ITEM-0038,2023-12-01,191
ITEM-0038,2024-01-01,168
ITEM-0038,2024-02-01,112
ITEM-0038,2024-03-01,138
ITEM-0038,2024-04-01,200
ITEM-0038,2024-05-01,169
ITEM-0038,2024-06-01,186
ITEM-0038,2024-07-01,160
ITEM-0038,2024-08-01,202
ITEM-0038,2024-09-01,268
ITEM-0038,2024-10-01,202
ITEM-0038,2024-11-01,271
ITEM-0038,2024-12-01,187
ITEM-0038,2025-01-01,245
ITEM-0038,2025-02-01,92
ITEM-0038,2025-03-01,136
ITEM-0038,2025-04-01,102
ITEM-0038,2025-05-01,101
ITEM-0038,2025-06-01,281
ITEM-0038,2025-07-01,263
ITEM-0038,2025-08-01,255
ITEM-0038,2025-09-01,245
ITEM-0039,2023-01-01,247
ITEM-0039,2023-02-01,245
ITEM-0039,2023-03-01,194
ITEM-0039,2023-04-01,173
ITEM-0039,2023-05-01,143
ITEM-0039,2023-06-01,176
ITEM-0039,2023-07-01,153
ITEM-0039,2023-08-01,193
ITEM-0039,2023-09-01,155
ITEM-0039,2023-10-01,239
ITEM-0039,2023-11-01,172
ITEM-0039,2023-12-01,200
ITEM-0039,2024-01-01,208
ITEM-0039,2024-02-01,158
ITEM-0039,2024-03-01,183
ITEM-0039,2024-04-01,175
ITEM-0039,2024-05-01,183
ITEM-0039,2024-06-01,146
ITEM-0039,2024-07-01,139
ITEM-0039,2024-08-01,163
ITEM-0039,2024-09-01,210
ITEM-0039,2024-10-01,188
ITEM-0039,2024-11-01,194
ITEM-0039,2024-12-01,211
ITEM-0039,2025-01-01,179
ITEM-0039,2025-02-01,249
ITEM-0039,2025-03-01,169
ITEM-0039,2025-04-01,192
ITEM-0039,2025-05-01,164
ITEM-0039,2025-06-01,127
ITEM-0039,2025-07-01,215
ITEM-0039,2025-08-01,184
ITEM-0039,2025-09-01,167
ITEM-0040,2023-01-01,597
ITEM-0040,2023-02-01,584
ITEM-0040,2023-03-01,462
ITEM-0040,2023-04-01,415
ITEM-0040,2023-05-01,327
ITEM-0040,2023-06-01,453
ITEM-0040,2023-07-01,414
ITEM-0040,2023-08-01,572
ITEM-0040,2023-09-01,544
ITEM-0040,2023-10-01,529
ITEM-0040,2023-11-01,505
ITEM-0040,2023-12-01,529
ITEM-0040,2024-01-01,476
ITEM-0040,2024-02-01,597
ITEM-0040,2024-03-01,519
ITEM-0040,2024-04-01,299
ITEM-0040,2024-05-01,331
ITEM-0040,2024-06-01,384
ITEM-0040,2024-07-01,339
ITEM-0040,2024-08-01,501
ITEM-0040,2024-09-01,497
ITEM-0040,2024-10-01,463
ITEM-0040,2024-11-01,558
ITEM-0040,2024-12-01,525
ITEM-0040,2025-01-01,521
ITEM-0040,2025-02-01,547
ITEM-0040,2025-03-01,752
ITEM-0040,2025-04-01,553
ITEM-0040,2025-05-01,491
ITEM-0040,2025-06-01,538
ITEM-0040,2025-07-01,519
ITEM-0040,2025-08-01,454
ITEM-0040,2025-09-01,543
ITEM-0041,2023-01-01,624
ITEM-0041,2023-02-01,647
ITEM-0041,2023-03-01,612
ITEM-0041,2023-04-01,456
ITEM-0041,2023-05-01,414
ITEM-0041,2023-06-01,456
ITEM-0041,2023-07-01,290
ITEM-0041,2023-08-01,583
ITEM-0041,2023-09-01,670
ITEM-0041,2023-10-01,526
ITEM-0041,2023-11-01,601
ITEM-0041,2023-12-01,808
ITEM-0041,2024-01-01,669
ITEM-0041,2024-02-01,725
ITEM-0041,2024-03-01,613
ITEM-0041,2024-04-01,739
ITEM-0041,2024-05-01,582
ITEM-0041,2024-06-01,559
ITEM-0041,2024-07-01,668
ITEM-0041,2024-08-01,452
ITEM-0041,2024-09-01,494
ITEM-0041,2024-10-01,665
ITEM-0041,2024-11-01,631
ITEM-0041,2024-12-01,512
ITEM-0041,2025-01-01,835
ITEM-0041,2025-02-01,719
ITEM-0041,2025-03-01,586
ITEM-0041,2025-04-01,517
ITEM-0041,2025-05-01,539
ITEM-0041,2025-06-01,563
ITEM-0041,2025-07-01,419
ITEM-0041,2025-08-01,779
ITEM-0041,2025-09-01,516
ITEM-0042,2023-01-01,419
ITEM-0042,2023-02-01,299
ITEM-0042,2023-03-01,366
ITEM-0042,2023-04-01,204
ITEM-0042,2023-05-01,260
ITEM-0042,2023-06-01,297
ITEM-0042,2023-07-01,280
ITEM-0042,2023-08-01,641
ITEM-0042,2023-09-01,505
ITEM-0042,2023-10-01,640
ITEM-0042,2023-11-01,697
ITEM-0042,2023-12-01,392
ITEM-0042,2024-01-01,452
ITEM-0042,2024-02-01,433
ITEM-0042,2024-03-01,159
ITEM-0042,2024-04-01,392
ITEM-0042,2024-05-01,323
ITEM-0042,2024-06-01,420
ITEM-0042,2024-07-01,363
ITEM-0042,2024-08-01,590
ITEM-0042,2024-09-01,533
ITEM-0042,2024-10-01,742
ITEM-0042,2024-11-01,672
ITEM-0042,2024-12-01,679
ITEM-0042,2025-01-01,482
ITEM-0042,2025-02-01,442
ITEM-0042,2025-03-01,667
ITEM-0042,2025-04-01,351
ITEM-0042,2025-05-01,345
ITEM-0042,2025-06-01,370
ITEM-0042,2025-07-01,489
ITEM-0042,2025-08-01,501
ITEM-0042,2025-09-01,640
ITEM-0043,2023-01-01,274
ITEM-0043,2023-02-01,256
ITEM-0043,2023-03-01,376
ITEM-0043,2023-04-01,425
ITEM-0043,2023-05-01,359
ITEM-0043,2023-06-01,424
ITEM-0043,2023-07-01,369
ITEM-0043,2023-08-01,303
ITEM-0043,2023-09-01,408
ITEM-0043,2023-10-01,188
ITEM-0043,2023-11-01,149
ITEM-0043,2023-12-01,175
ITEM-0043,2024-01-01,222
ITEM-0043,2024-02-01,241
ITEM-0043,2024-03-01,345
ITEM-0043,2024-04-01,469
ITEM-0043,2024-05-01,314
ITEM-0043,2024-06-01,381
ITEM-0043,2024-07-01,362
ITEM-0043,2024-08-01,359
ITEM-0043,2024-09-01,201
ITEM-0043,2024-10-01,339
ITEM-0043,2024-11-01,240
ITEM-0043,2024-12-01,222
ITEM-0043,2025-01-01,278
ITEM-0043,2025-02-01,356
ITEM-0043,2025-03-01,348
ITEM-0043,2025-04-01,386
ITEM-0043,2025-05-01,376
ITEM-0043,2025-06-01,360
ITEM-0043,2025-07-01,319
ITEM-0043,2025-08-01,261
ITEM-0043,2025-09-01,217
ITEM-0044,2023-01-01,171
ITEM-0044,2023-02-01,183
ITEM-0044,2023-03-01,246
ITEM-0044,2023-04-01,274
ITEM-0044,2023-05-01,352
ITEM-0044,2023-06-01,243
ITEM-0044,2023-07-01,224
ITEM-0044,2023-08-01,174
ITEM-0044,2023-09-01,147
ITEM-0044,2023-10-01,212
ITEM-0044,2023-11-01,171
ITEM-0044,2023-12-01,215
ITEM-0044,2024-01-01,152
ITEM-0044,2024-02-01,209
ITEM-0044,2024-03-01,346
ITEM-0044,2024-04-01,257
ITEM-0044,2024-05-01,279
ITEM-0044,2024-06-01,241
ITEM-0044,2024-07-01,301
ITEM-0044,2024-08-01,222
ITEM-0044,2024-09-01,187
ITEM-0044,2024-10-01,155
ITEM-0044,2024-11-01,213
ITEM-0044,2024-12-01,233
ITEM-0044,2025-01-01,191
ITEM-0044,2025-02-01,221
ITEM-0044,2025-03-01,312
ITEM-0044,2025-04-01,259
ITEM-0044,2025-05-01,295
ITEM-0044,2025-06-01,285
ITEM-0044,2025-07-01,209
ITEM-0044,2025-08-01,198
ITEM-0044,2025-09-01,160
ITEM-0045,2023-01-01,697
ITEM-0045,2023-02-01,648
ITEM-0045,2023-03-01,669
ITEM-0045,2023-04-01,746
ITEM-0045,2023-05-01,652
ITEM-0045,2023-06-01,544
ITEM-0045,2023-07-01,605
ITEM-0045,2023-08-01,427
ITEM-0045,2023-09-01,411
ITEM-0045,2023-10-01,256
ITEM-0045,2023-11-01,477
ITEM-0045,2023-12-01,673
ITEM-0045,2024-01-01,438
ITEM-0045,2024-02-01,547
ITEM-0045,2024-03-01,860
ITEM-0045,2024-04-01,397
ITEM-0045,2024-05-01,481
ITEM-0045,2024-06-01,552
ITEM-0045,2024-07-01,573
ITEM-0045,2024-08-01,403
ITEM-0045,2024-09-01,310
ITEM-0045,2024-10-01,346
ITEM-0045,2024-11-01,500
ITEM-0045,2024-12-01,586
ITEM-0045,2025-01-01,783
ITEM-0045,2025-02-01,759
ITEM-0045,2025-03-01,703
ITEM-0045,2025-04-01,652
ITEM-0045,2025-05-01,879
ITEM-0045,2025-06-01,628
ITEM-0045,2025-07-01,467
ITEM-0045,2025-08-01,465
ITEM-0045,2025-09-01,399
ITEM-0046,2023-01-01,78
ITEM-0046,2023-02-01,79
ITEM-0046,2023-03-01,58
ITEM-0046,2023-04-01,63
ITEM-0046,2023-05-01,102
ITEM-0046,2023-06-01,77
ITEM-0046,2023-07-01,94
ITEM-0046,2023-08-01,101
ITEM-0046,2023-09-01,108
ITEM-0046,2023-10-01,100
ITEM-0046,2023-11-01,93
ITEM-0046,2023-12-01,78
ITEM-0046,2024-01-01,63
ITEM-0046,2024-02-01,56
ITEM-0046,2024-03-01,42
ITEM-0046,2024-04-01,84
ITEM-0046,2024-05-01,52
ITEM-0046,2024-06-01,77
ITEM-0046,2024-07-01,97
ITEM-0046,2024-08-01,100
ITEM-0046,2024-09-01,100
ITEM-0046,2024-10-01,110
ITEM-0046,2024-11-01,92
ITEM-0046,2024-12-01,77
ITEM-0046,2025-01-01,50
ITEM-0046,2025-02-01,43
ITEM-0046,2025-03-01,8
ITEM-0046,2025-04-01,21
ITEM-0046,2025-05-01,34
ITEM-0046,2025-06-01,41
ITEM-0046,2025-07-01,60
ITEM-0046,2025-08-01,73
ITEM-0046,2025-09-01,112
ITEM-0047,2023-01-01,363
ITEM-0047,2023-02-01,389
ITEM-0047,2023-03-01,346
ITEM-0047,2023-04-01,367
ITEM-0047,2023-05-01,267
ITEM-0047,2023-06-01,208
ITEM-0047,2023-07-01,202
ITEM-0047,2023-08-01,149
ITEM-0047,2023-09-01,177
ITEM-0047,2023-10-01,238
ITEM-0047,2023-11-01,311
ITEM-0047,2023-12-01,346
ITEM-0047,2024-01-01,371
ITEM-0047,2024-02-01,373
ITEM-0047,2024-03-01,361
ITEM-0047,2024-04-01,319
ITEM-0047,2024-05-01,245
ITEM-0047,2024-06-01,230
ITEM-0047,2024-07-01,182
ITEM-0047,2024-08-01,210
ITEM-0047,2024-09-01,223
ITEM-0047,2024-10-01,334
ITEM-0047,2024-11-01,322
ITEM-0047,2024-12-01,330
ITEM-0047,2025-01-01,378
ITEM-0047,2025-02-01,385
ITEM-0047,2025-03-01,453
ITEM-0047,2025-04-01,277
ITEM-0047,2025-05-01,275
ITEM-0047,2025-06-01,209
ITEM-0047,2025-07-01,137
ITEM-0047,2025-08-01,164
ITEM-0047,2025-09-01,202
ITEM-0048,2023-01-01,194
ITEM-0048,2023-02-01,217
ITEM-0048,2023-03-01,239
ITEM-0048,2023-04-01,236
ITEM-0048,2023-05-01,167
ITEM-0048,2023-06-01,181
ITEM-0048,2023-07-01,220
ITEM-0048,2023-08-01,263
ITEM-0048,2023-09-01,258
ITEM-0048,2023-10-01,181
ITEM-0048,2023-11-01,141
ITEM-0048,2023-12-01,179
ITEM-0048,2024-01-01,195
ITEM-0048,2024-02-01,243
ITEM-0048,2024-03-01,218
ITEM-0048,2024-04-01,267
ITEM-0048,2024-05-01,249
ITEM-0048,2024-06-01,239
ITEM-0048,2024-07-01,156
ITEM-0048,2024-08-01,186
ITEM-0048,2024-09-01,160
ITEM-0048,2024-10-01,191
ITEM-0048,2024-11-01,230
ITEM-0048,2024-12-01,255
ITEM-0048,2025-01-01,225
ITEM-0048,2025-02-01,213
ITEM-0048,2025-03-01,382
ITEM-0048,2025-04-01,291
ITEM-0048,2025-05-01,245
ITEM-0048,2025-06-01,258
ITEM-0048,2025-07-01,234
ITEM-0048,2025-08-01,239
ITEM-0048,2025-09-01,307
ITEM-0049,2023-01-01,488
ITEM-0049,2023-02-01,367
ITEM-0049,2023-03-01,300
ITEM-0049,2023-04-01,243
ITEM-0049,2023-05-01,277
ITEM-0049,2023-06-01,359
ITEM-0049,2023-07-01,375
ITEM-0049,2023-08-01,514
ITEM-0049,2023-09-01,549
ITEM-0049,2023-10-01,549
ITEM-0049,2023-11-01,613
ITEM-0049,2023-12-01,524
ITEM-0049,2024-01-01,465
ITEM-0049,2024-02-01,377
ITEM-0049,2024-03-01,320
ITEM-0049,2024-04-01,334
ITEM-0049,2024-05-01,400
ITEM-0049,2024-06-01,419
ITEM-0049,2024-07-01,507
ITEM-0049,2024-08-01,618
ITEM-0049,2024-09-01,625
ITEM-0049,2024-10-01,653
ITEM-0049,2024-11-01,624
ITEM-0049,2024-12-01,524
ITEM-0049,2025-01-01,443
ITEM-0049,2025-02-01,467
ITEM-0049,2025-03-01,282
ITEM-0049,2025-04-01,298
ITEM-0049,2025-05-01,303
ITEM-0049,2025-06-01,380
ITEM-0049,2025-07-01,464
ITEM-0049,2025-08-01,592
ITEM-0049,2025-09-01,662
ITEM-0050,2023-01-01,238
ITEM-0050,2023-02-01,245
ITEM-0050,2023-03-01,209
ITEM-0050,2023-04-01,187
ITEM-0050,2023-05-01,198
ITEM-0050,2023-06-01,181
ITEM-0050,2023-07-01,223
ITEM-0050,2023-08-01,237
ITEM-0050,2023-09-01,241
ITEM-0050,2023-10-01,279
ITEM-0050,2023-11-01,312
ITEM-0050,2023-12-01,324
ITEM-0050,2024-01-01,315
ITEM-0050,2024-02-01,271
ITEM-0050,2024-03-01,216
ITEM-0050,2024-04-01,214
ITEM-0050,2024-05-01,202
ITEM-0050,2024-06-01,167
ITEM-0050,2024-07-01,174
ITEM-0050,2024-08-01,187
ITEM-0050,2024-09-01,207
ITEM-0050,2024-10-01,257
ITEM-0050,2024-11-01,266
ITEM-0050,2024-12-01,273
ITEM-0050,2025-01-01,273
ITEM-0050,2025-02-01,259
ITEM-0050,2025-03-01,239
